id,zip,bedrooms,bathrooms,garage,land,sqft,price
5624,60030,4,1,1,3.178,2159,474452
5625,60043,2,1,0,3.137,1181,247185
5626,60031,4,1,1,4.435,2222,477730
5627,60029,8,3,3,2.749,4587,970308
5628,60032,7,1,2,4.431,3674,767342
5629,60021,6,3,2,1.984,3559,734277
5630,60049,6,1,2,0.871,3246,677248
5631,60000,5,3,2,3.992,3086,644740
5632,60013,8,3,2,4.461,4626,984281
5633,60021,7,4,2,4.403,4307,895972
5634,60017,2,1,0,2.125,1221,238919
5635,60030,9,5,3,4.501,5455,1160267
5636,60007,2,1,0,2.813,1226,249212
5637,60037,4,1,1,3.577,2185,477187
5638,60023,9,2,3,3.714,4933,1044979
5639,60012,1,1,0,4.016,681,164289
5640,60031,2,1,0,3.276,1196,256735
5641,60044,3,1,1,3.469,1702,364110
5642,60001,9,2,2,0.425,4896,1001881
5643,60012,5,1,2,3.883,2669,581224
5644,60009,1,1,0,1.949,697,135886
5645,60011,7,5,2,3.074,4454,927281
5646,60002,8,6,2,1.586,5239,1086431
5647,60047,6,3,2,2.298,3648,753704
5648,60029,1,1,0,0.503,725,156678
5649,60042,9,7,3,0.604,5930,1215909
5650,60031,3,1,1,3.293,1675,362620
5651,60019,5,3,2,4.635,3094,654565
5652,60000,4,2,1,4.612,2384,497440
5653,60046,8,2,2,3.197,4403,943287
5654,60002,8,3,3,1.423,4651,978016
5655,60036,2,1,0,4.978,1191,289904
5656,60019,2,1,0,1.17,1221,242640
5657,60008,3,1,1,0.639,1724,349066
5658,60027,6,1,2,3.421,3250,709016
5659,60018,5,3,2,1.818,3104,660753
5660,60030,3,1,1,2.729,1736,387607
5661,60047,6,1,2,0.292,3179,649874
5662,60019,5,3,2,2.282,3077,639400
5663,60028,6,1,2,1.765,3242,669626
5664,60012,6,2,2,1.631,3444,724964
5665,60031,5,3,2,0.759,3113,647550
5666,60028,5,1,2,0.268,2693,552341
5667,60042,7,4,2,2.107,4292,885824
5668,60036,8,2,2,3.724,4383,942034
5669,60012,1,1,0,4.451,687,167664
5670,60013,7,5,2,0.52,4544,948176
5671,60000,6,2,2,3.731,3397,705635
5672,60048,5,1,2,1.488,2726,562767
5673,60041,7,3,2,1.838,4060,854653
5674,60042,4,1,1,1.457,2187,451574
5675,60016,4,1,1,3.757,2160,455980
5676,60005,6,3,2,4.312,3552,781198
5677,60049,1,1,0,4.045,664,156718
5678,60036,3,1,1,0.917,1684,378199
5679,60015,6,4,2,1.119,3820,787900
5680,60035,1,1,0,3.487,744,160077
5681,60036,9,7,3,0.588,5902,1240154
5682,60026,9,6,3,1.724,5721,1175915
5683,60038,4,2,1,3.767,2427,507501
5684,60011,5,3,2,3.716,3071,653891
5685,60017,3,1,1,2.05,1748,353944
5686,60035,4,2,1,2.413,2397,495307
5687,60006,4,1,1,3.716,2231,470474
5688,60001,6,4,2,2.324,3819,795976
5689,60047,8,3,3,4.105,4617,966539
5690,60045,6,2,2,1.083,3383,703232
5691,60002,9,7,2,2.003,5870,1214716
5692,60049,7,1,2,0.822,3688,765403
5693,60006,9,5,3,4.312,5507,1148654
5694,60027,5,3,2,4.934,3099,686381
5695,60033,4,2,1,2.907,2355,518218
5696,60035,6,4,2,0.715,3808,779017
5697,60018,2,1,0,3.877,1213,272848
5698,60012,1,1,0,1.718,748,166199
5699,60037,1,1,0,3.989,710,174247
5700,60038,6,4,2,2.572,3825,791126
5701,60008,5,3,2,3.861,3066,643576
5702,60019,5,2,2,2.675,2859,597765
5703,60045,8,6,3,2.503,5237,1091132
5704,60039,8,3,2,3.556,4605,948024
5705,60000,6,2,2,3.504,3444,713900
5706,60019,4,1,1,4.909,2177,462535
5707,60035,3,1,1,4.695,1714,370117
5708,60026,4,1,1,3.914,2202,463065
5709,60049,4,1,1,2.084,2207,465513
5710,60023,3,1,1,0.998,1669,358599
5711,60031,5,1,2,2.34,2740,580855
5712,60014,5,3,2,4.136,3106,666613
5713,60000,2,1,0,2.788,1181,237720
5714,60049,4,2,1,2.929,2409,510138
5715,60024,9,6,3,0.909,5739,1208875
5716,60038,7,4,2,4.975,4336,905341
5717,60024,6,2,2,0.439,3375,723725
5718,60047,3,1,1,4.259,1742,372309
5719,60048,6,1,2,0.981,3208,656632
5720,60022,9,2,3,1.145,4882,1036029
5721,60000,9,4,3,3.221,5313,1096285
5722,60003,2,1,0,1.03,1182,236142
5723,60049,4,1,1,3.366,2246,479723
5724,60039,4,2,1,0.544,2446,491164
5725,60040,3,1,1,4.047,1716,379510
5726,60045,9,5,3,2.634,5497,1143787
5727,60018,2,1,0,3.932,1228,276123
5728,60000,5,2,2,3.697,2933,612665
5729,60019,7,4,2,0.258,4260,865880
5730,60016,6,4,2,1.395,3845,791170
5731,60025,1,1,0,2.301,689,156875
5732,60035,5,2,2,2.841,2886,605247
5733,60030,2,1,0,2.837,1245,279947
5734,60032,9,4,3,4.314,5335,1108957
5735,60023,2,1,0,4.191,1163,263364
5736,60002,3,1,1,1.185,1725,371626
5737,60042,1,1,0,3.885,695,155314
5738,60035,6,1,2,2.294,3232,671712
5739,60041,8,3,3,2.523,4632,982478
5740,60039,6,4,2,0.692,3788,770304
5741,60028,9,2,2,4.915,4937,1024376
5742,60029,2,1,0,2.788,1238,270703
5743,60008,4,2,1,3.013,2432,502536
5744,60044,6,3,2,0.379,3555,729260
5745,60020,8,5,2,4.698,4978,1032992
5746,60018,8,3,2,0.59,4572,948213
5747,60002,2,1,0,3.067,1231,272236
5748,60025,2,1,0,4.715,1180,267145
5749,60007,5,1,2,1.821,2706,560252
5750,60001,6,2,2,3.761,3436,726561
5751,60042,4,1,1,1.558,2199,454479
5752,60039,5,3,2,2.73,3151,653094
5753,60044,4,1,1,1.355,2198,452740
5754,60035,8,6,2,4.485,5237,1083667
5755,60037,2,1,0,2.202,1177,258712
5756,60012,4,2,1,0.581,2425,505914
5757,60022,8,4,2,2.287,4821,1019539
5758,60004,5,1,2,0.875,2741,566124
5759,60026,7,5,2,3.847,4512,934730
5760,60019,6,4,2,4.729,3756,787435
5761,60048,3,1,1,1.526,1703,348357
5762,60046,1,1,0,2.703,690,178217
5763,60036,8,4,2,2.218,4801,1018104
5764,60005,7,5,2,2.817,4547,972723
5765,60027,5,3,2,1.885,3142,679736
5766,60026,1,1,0,3.213,663,141760
5767,60002,2,1,0,2.76,1191,262701
5768,60049,2,1,0,0.736,1212,249773
5769,60025,7,2,2,4.528,3871,824410
5770,60047,7,3,2,2.721,4143,854819
5771,60021,3,1,1,2.443,1711,356972
5772,60011,8,6,2,0.94,5242,1074211
5773,60043,5,1,2,0.421,2738,565005
5774,60020,3,1,1,0.356,1693,344282
5775,60036,6,1,2,0.597,3231,695999
5776,60049,7,3,2,1.784,4099,852413
5777,60028,6,2,2,1.269,3395,697746
5778,60032,6,3,2,2.729,3608,745632
5779,60032,8,2,2,2.835,4390,902562
5780,60017,5,1,2,4.015,2751,574369
5781,60005,4,2,1,1.038,2381,520628
5782,60017,4,2,1,4.269,2444,504239
5783,60008,1,1,0,2.478,706,144661
5784,60033,9,5,3,2.166,5457,1154913
5785,60021,9,7,3,1.574,5856,1201627
5786,60035,4,2,1,2.529,2373,491087
5787,60048,8,2,3,1.039,4368,898922
5788,60015,5,1,2,2.588,2709,573045
5789,60029,9,6,3,4.703,5669,1196478
5790,60043,6,2,2,0.6,3429,704100
5791,60012,5,3,2,0.699,3061,643704
5792,60025,4,1,1,3.206,2247,483000
5793,60037,7,3,2,4.411,4077,869757
5794,60032,5,1,2,3.859,2672,564082
5795,60030,2,1,0,1.023,1205,262877
5796,60013,3,1,1,3.257,1667,376461
5797,60018,3,1,1,2.789,1686,372008
5798,60047,7,2,2,0.286,3876,789244
5799,60009,8,4,2,3.374,4835,990611
5800,60018,4,1,1,4.641,2213,486668
5801,60049,4,1,1,1.787,2219,466428
5802,60046,2,1,0,3.585,1239,292427
5803,60007,6,1,2,4.973,3202,675212
5804,60006,6,2,2,0.678,3425,704084
5805,60028,3,1,1,0.611,1720,349456
5806,60046,4,1,1,3.119,2171,486497
5807,60041,4,1,1,0.433,2222,470028
5808,60002,5,3,2,3.022,3130,671811
5809,60010,9,5,3,1.635,5512,1136938
5810,60022,3,1,1,4.048,1706,395344
5811,60017,6,3,2,0.283,3565,718509
5812,60005,7,3,2,3.759,4081,884233
5813,60046,3,1,1,3.22,1667,386202
5814,60017,6,1,2,0.253,3208,646959
5815,60028,3,1,1,2.881,1669,350606
5816,60012,8,6,2,4.57,5206,1092059
5817,60037,2,1,0,3.093,1234,274567
5818,60023,9,7,2,3.515,5869,1221184
5819,60046,9,7,3,1.344,5863,1236022
5820,60032,3,1,1,4.694,1666,357057
5821,60020,1,1,0,4.306,680,151432
5822,60028,8,6,2,1.585,5210,1062326
5823,60040,2,1,0,2.266,1242,265805
5824,60024,9,4,2,0.295,5294,1106805
5825,60012,8,6,3,2.309,5221,1093754
5826,60004,4,2,1,2.743,2427,502664
5827,60001,7,1,2,0.469,3703,763501
5828,60042,9,4,2,3.437,5297,1093474
5829,60005,3,1,1,2.976,1687,391518
5830,60013,8,6,2,0.508,5222,1083716
5831,60036,9,5,2,0.755,5509,1152389
5832,60027,3,1,1,0.626,1673,369641
5833,60011,4,2,1,0.273,2359,484276
5834,60043,7,3,2,2.155,4142,854475
5835,60013,7,4,2,0.867,4327,906511
5836,60046,7,2,2,2.025,3881,833027
5837,60025,7,3,2,4.392,4073,864130
5838,60041,4,1,1,0.901,2170,461968
5839,60013,9,6,3,4.812,5669,1204636
5840,60032,2,1,0,1.944,1237,247507
5841,60006,4,1,1,3.344,2232,468814
5842,60047,5,3,2,0.436,3085,631794
5843,60037,3,1,1,2.148,1705,374042
5844,60020,5,1,2,1.207,2689,557737
5845,60022,3,1,1,1.576,1738,389384
5846,60035,3,1,1,4.951,1715,371597
5847,60029,7,5,2,0.971,4461,926218
5848,60006,6,4,2,4.087,3823,800729
5849,60046,8,4,2,4.004,4844,1035522
5850,60013,6,2,2,4.879,3389,738971
5851,60004,2,1,0,4.235,1171,248924
5852,60033,6,3,2,3.407,3649,789518
5853,60032,4,2,1,4.583,2423,507902
5854,60010,6,3,2,0.498,3625,743853
5855,60043,1,1,0,0.863,668,133215
5856,60038,3,1,1,4.004,1691,361486
5857,60035,6,3,2,3.989,3617,757187
5858,60028,9,2,3,2.733,4945,1025066
5859,60033,5,3,2,1.328,3054,660123
5860,60032,7,5,2,3.979,4463,922882
5861,60014,9,2,2,4.348,4952,1036873
5862,60004,1,1,0,2.024,674,138469
5863,60035,6,1,2,0.717,3207,658827
5864,60026,4,2,1,2.59,2387,493445
5865,60040,3,1,1,1.18,1723,366575
5866,60044,7,1,2,3.201,3725,777370
5867,60040,5,1,2,1.48,2678,569075
5868,60042,6,2,2,4.924,3394,720309
5869,60024,4,2,1,1.414,2431,529800
5870,60049,4,2,1,1.954,2410,505463
5871,60049,1,1,0,2.801,742,166098
5872,60013,7,1,2,3.554,3735,801546
5873,60043,9,4,2,3.481,5292,1091105
5874,60032,5,1,2,1.691,2732,565242
5875,60014,7,5,2,3.429,4472,936278
5876,60004,6,3,2,2.031,3578,739304
5877,60047,8,3,2,1.724,4623,945834
5878,60041,8,3,2,1.86,4576,957963
5879,60035,5,2,2,4.474,2887,613612
5880,60032,1,1,0,0.465,746,141912
5881,60044,9,6,3,4.928,5675,1186005
5882,60001,5,1,2,3.563,2666,571571
5883,60049,1,1,0,0.496,670,140173
5884,60021,8,6,2,4.832,5219,1080517
5885,60017,8,5,3,2.276,5011,1027674
5886,60023,5,1,2,4.59,2695,591759
5887,60040,5,1,2,4.537,2666,581960
5888,60032,5,3,2,2.694,3070,637857
5889,60040,4,1,1,1.949,2190,463820
5890,60049,9,4,3,0.556,5311,1098673
5891,60045,8,2,3,3.523,4397,928232
5892,60031,3,1,1,0.991,1686,353310
5893,60003,5,3,2,2.674,3111,650162
5894,60027,2,1,0,0.708,1208,267051
5895,60046,3,1,1,0.909,1718,384847
5896,60003,9,3,3,0.305,5107,1047517
5897,60042,4,2,1,3.233,2422,507454
5898,60030,1,1,0,1.189,654,153507
5899,60038,4,2,1,1.427,2411,492601
5900,60009,6,2,2,3.903,3444,715056
5901,60022,1,1,0,3.982,721,188014
5902,60030,3,1,1,2.65,1737,387412
5903,60005,9,5,3,0.31,5549,1170588
5904,60036,6,3,2,0.871,3634,777969
5905,60019,9,6,2,2.542,5681,1161500
5906,60027,7,2,2,2.254,3853,823781
5907,60004,3,1,1,0.552,1716,349509
5908,60029,3,1,1,4.764,1693,381583
5909,60026,4,1,1,0.621,2183,442800
5910,60014,8,4,3,2.146,4842,1013863
5911,60043,8,5,3,3.528,5040,1050940
5912,60002,3,1,1,2.255,1711,374176
5913,60003,3,1,1,0.687,1692,346427
5914,60039,3,1,1,1.248,1658,337084
5915,60001,3,1,1,3.76,1700,369356
5916,60049,5,1,2,1.848,2663,565533
5917,60048,3,1,1,0.716,1676,338907
5918,60034,3,1,1,4.169,1653,362358
5919,60049,6,3,2,0.522,3632,752703
5920,60041,6,1,2,3.18,3210,691363
5921,60016,3,1,1,1.567,1729,358830
5922,60033,3,1,1,0.59,1691,373833
5923,60007,6,1,2,4.955,3159,666522
5924,60003,2,1,0,4.718,1212,260582
5925,60046,3,1,1,1.459,1723,388597
5926,60010,1,1,0,3.285,681,148988
5927,60013,7,5,2,1.744,4510,947496
5928,60024,2,1,0,1.541,1172,268635
5929,60029,6,1,2,4.49,3154,682413
5930,60042,4,1,1,3.996,2211,469069
5931,60037,3,1,1,4.873,1717,390067
5932,60013,2,1,0,2.442,1200,268986
5933,60038,5,1,2,4.47,2684,572416
5934,60013,8,2,2,4.304,4355,929296
5935,60016,7,3,2,4.492,4086,854855
5936,60005,2,1,0,4.939,1207,295333
5937,60045,5,3,2,3.961,3116,664222
5938,60041,3,1,1,3.639,1655,372658
5939,60003,5,1,2,4.816,2730,584672
5940,60004,1,1,0,1.815,726,147824
5941,60014,5,3,2,2.701,3100,658238
5942,60022,7,5,2,2.348,4542,964044
5943,60027,1,1,0,1.537,685,166596
5944,60049,5,1,2,3.121,2694,578098
5945,60043,7,4,2,4.602,4301,898510
5946,60011,5,3,2,0.755,3073,639486
5947,60046,8,5,2,3.999,4991,1064897
5948,60007,3,1,1,2.601,1671,347152
5949,60028,7,3,2,3.595,4148,859976
5950,60032,6,1,2,4.435,3219,676362
5951,60041,4,2,1,1.566,2383,507893
5952,60018,3,1,1,1.002,1730,371873
5953,60031,8,2,3,4.464,4377,928875
5954,60032,5,3,2,2.465,3145,651712
5955,60022,3,1,1,0.842,1710,380114
5956,60032,6,2,2,1.726,3422,703417
5957,60009,7,5,2,2.813,4483,917406
5958,60019,2,1,0,2.805,1156,237815
5959,60048,1,1,0,2.371,706,143182
5960,60009,9,4,3,1.796,5289,1083521
5961,60027,6,4,2,0.437,3838,811696
5962,60015,5,2,2,0.402,2870,594315
5963,60031,6,2,2,1.854,3403,711025
5964,60012,3,1,1,2.626,1680,367139
5965,60029,7,1,2,2.362,3709,782773
5966,60021,1,1,0,2.957,713,149942
5967,60041,8,5,3,0.604,4970,1040483
5968,60024,1,1,0,3.341,655,174235
5969,60033,1,1,0,2.299,747,183578
5970,60034,8,3,3,1.889,4633,966958
5971,60045,4,1,1,0.674,2228,460187
5972,60014,8,4,3,1.722,4844,1012143
5973,60022,6,1,2,3.322,3194,699314
5974,60046,1,1,0,0.594,689,167472
5975,60026,1,1,0,4.105,676,148820
5976,60018,6,1,2,1.053,3251,686328
5977,60022,5,1,2,2.379,2680,591799
5978,60044,1,1,0,3.129,675,147010
5979,60045,1,1,0,4.976,732,172497
5980,60028,3,1,1,3.717,1691,359186
5981,60017,3,1,1,3.033,1701,349459
5982,60019,6,2,2,2.994,3369,701360
5983,60013,6,2,2,4.213,3370,731841
5984,60020,3,1,1,2.502,1676,351612
5985,60049,4,1,1,1.117,2208,460878
5986,60020,6,2,2,4.645,3360,709127
5987,60033,4,2,1,2.152,2413,526043
5988,60011,3,1,1,0.767,1729,360746
5989,60012,2,1,0,4.089,1203,269054
5990,60031,7,5,2,1.406,4490,926185
5991,60019,6,2,2,0.996,3398,697170
5992,60006,1,1,0,2.061,729,151799
5993,60033,4,1,1,2.518,2168,478873
5994,60024,7,1,2,1.755,3661,787505
5995,60028,4,2,1,2.542,2389,492911
5996,60011,5,2,2,3.609,2885,616156
5997,60001,6,3,2,3.299,3558,748651
5998,60008,2,1,0,3.948,1212,253211
5999,60014,4,2,1,3.908,2429,520073
6000,60013,7,4,2,0.946,4333,908106
6001,60000,1,1,0,3.503,713,147695
6002,60044,7,4,2,4.241,4264,890370
6003,60018,4,1,1,3.838,2245,489053
6004,60029,5,3,2,2.691,3137,670018
6005,60010,9,2,3,3.105,4946,1031088
6006,60026,4,2,1,1.507,2379,486430
6007,60042,2,1,0,3.825,1182,252414
6008,60018,7,4,2,0.733,4339,902328
6009,60001,9,6,2,1.035,5745,1174731
6010,60003,6,2,2,1.781,3386,700697
6011,60026,3,1,1,1.19,1705,350045
6012,60048,7,3,2,4.306,4128,857257
6013,60013,5,3,2,3.436,3104,674756
6014,60036,9,6,3,1.738,5696,1204704
6015,60018,9,4,3,4.307,5312,1124798
6016,60014,1,1,0,3.869,734,170878
6017,60014,6,4,2,1.395,3808,793308
6018,60007,8,4,3,2.177,4822,995232
6019,60003,7,3,2,3.362,4053,842002
6020,60012,7,4,2,0.434,4281,886379
6021,60049,9,6,3,2.391,5737,1193048
6022,60034,5,1,2,4.876,2685,582293
6023,60047,6,3,2,2.462,3561,737124
6024,60043,9,3,3,2.144,5144,1064820
6025,60003,9,5,3,4.357,5549,1156177
6026,60035,3,1,1,0.354,1742,354012
6027,60036,5,1,2,2.046,2658,588644
6028,60037,4,2,1,0.342,2388,501612
6029,60018,8,2,3,4.758,4418,948253
6030,60000,9,7,2,2.635,5874,1195555
6031,60039,1,1,0,3.703,655,138759
6032,60003,5,3,2,2.803,3081,644807
6033,60012,8,4,3,2.151,4770,1002764
6034,60049,8,3,2,3.438,4624,965683
6035,60014,5,3,2,1.617,3147,662218
6036,60014,9,6,2,4.736,5734,1195213
6037,60002,4,1,1,0.785,2247,474026
6038,60026,4,1,1,3.797,2247,471480
6039,60049,4,2,1,4.504,2447,525613
6040,60037,3,1,1,4.907,1679,382637
6041,60039,1,1,0,0.737,710,134929
6042,60021,7,3,2,1.58,4095,839457
6043,60028,4,1,1,1.138,2197,447491
6044,60006,9,3,3,4.594,5097,1068064
6045,60028,9,2,2,2.741,4933,1012706
6046,60021,3,1,1,2.641,1688,353362
6047,60049,3,1,1,1.478,1741,369283
6048,60017,3,1,1,3.202,1685,347104
6049,60005,4,2,1,1.784,2358,519758
6050,60041,8,3,3,4.247,4566,977898
6051,60022,8,6,2,4.659,5224,1111999
6052,60017,8,4,3,0.816,4797,977574
6053,60037,5,1,2,0.266,2695,572632
6054,60012,6,2,2,3.985,3385,724934
6055,60024,6,1,2,1.701,3248,704635
6056,60009,6,1,2,4.96,3201,671741
6057,60004,8,4,3,3.506,4831,1007279
6058,60038,5,2,2,3.716,2941,620046
6059,60020,9,3,2,3.543,5140,1059617
6060,60023,5,3,2,1.965,3116,662834
6061,60028,5,1,2,1.935,2689,559876
6062,60008,2,1,0,2.74,1191,242971
6063,60026,2,1,0,4.994,1203,258665
6064,60032,9,4,2,1.693,5289,1076652
6065,60008,5,3,2,0.415,3106,634346
6066,60026,9,3,2,2.756,5103,1047475
6067,60033,7,3,2,0.537,4062,857768
6068,60040,2,1,0,1.651,1234,261130
6069,60026,7,3,2,1.892,4141,850755
6070,60029,2,1,0,2.1,1176,254863
6071,60039,7,1,2,1.204,3669,749064
6072,60039,4,1,1,1.616,2200,447324
6073,60022,7,3,2,0.981,4103,869409
6074,60019,1,1,0,1.772,726,146650
6075,60028,6,3,2,4.564,3642,763621
6076,60007,6,1,2,1.857,3173,653832
6077,60047,9,7,2,4.27,5921,1218164
6078,60036,5,2,2,4.107,2917,650749
6079,60021,3,1,1,2.291,1712,356412
6080,60028,4,2,1,2.873,2427,502166
6081,60008,1,1,0,3.762,738,157481
6082,60012,5,3,2,3.508,3069,659349
6083,60044,6,1,2,3.233,3242,680930
6084,60023,7,3,2,1.883,4092,857624
6085,60044,6,2,2,2.887,3397,710200
6086,60013,1,1,0,3.425,690,171901
6087,60029,7,1,2,2.03,3656,770513
6088,60027,5,1,2,1.771,2739,598566
6089,60037,6,4,2,2.599,3810,807297
6090,60037,1,1,0,0.565,747,164527
6091,60049,3,1,1,3.724,1738,379913
6092,60023,3,1,1,2.92,1705,375409
6093,60004,5,3,2,3.836,3111,654929
6094,60004,7,3,2,3.535,4127,856624
6095,60023,8,5,3,0.847,4975,1039044
6096,60027,2,1,0,1.336,1204,269391
6097,60028,6,2,2,0.592,3423,699961
6098,60028,8,4,2,3.689,4827,996246
6099,60043,8,3,2,1.049,4614,943345
6100,60022,4,1,1,3.918,2179,489294
6101,60017,4,1,1,0.952,2242,447254
6102,60024,8,4,2,1.404,4753,1004150
6103,60003,6,4,2,0.794,3781,774762
6104,60018,7,2,2,3.917,3903,831048
6105,60037,1,1,0,1.442,683,156112
6106,60049,8,4,3,0.605,4843,1005318
6107,60025,6,1,2,1.409,3169,668415
6108,60039,7,5,2,1.865,4456,909769
6109,60048,2,1,0,1.343,1219,240642
6110,60003,5,3,2,2.581,3149,657297
6111,60002,6,4,2,0.881,3815,798106
6112,60006,8,3,3,4.152,4573,961054
6113,60006,3,1,1,2.181,1668,350199
6114,60044,4,1,1,2.855,2222,465040
6115,60011,8,2,3,4.561,4410,935916
6116,60008,9,5,2,4.162,5470,1125881
6117,60026,1,1,0,2.757,676,142080
6118,60030,6,4,2,1.927,3809,808197
6119,60039,1,1,0,3.657,698,147129
6120,60013,7,2,2,0.645,3898,819601
6121,60028,5,3,2,2.864,3053,637321
6122,60033,1,1,0,4.242,651,174093
6123,60030,9,5,3,1.817,5480,1151847
6124,60018,6,3,2,1.881,3570,754268
6125,60024,7,1,2,4.202,3671,801740
6126,60006,6,3,2,3.351,3639,760249
6127,60018,2,1,0,4.414,1207,274333
6128,60027,9,2,2,2.553,4865,1027676
6129,60018,5,1,2,2.828,2672,579403
6130,60013,7,5,2,1.824,4469,939696
6131,60027,1,1,0,2.23,707,174461
6132,60040,9,7,3,1.634,5853,1214845
6133,60008,5,2,2,3.37,2938,615521
6134,60049,2,1,0,1.591,1207,253048
6135,60002,4,1,1,3.198,2186,473891
6136,60008,5,2,2,2.887,2915,608506
6137,60025,1,1,0,3.775,731,172645
6138,60013,6,1,2,2.725,3213,693001
6139,60022,1,1,0,0.646,722,171534
6140,60011,3,1,1,3.588,1698,368651
6141,60032,3,1,1,3.688,1693,357427
6142,60021,3,1,1,1.209,1735,355602
6143,60007,8,3,3,1.474,4625,952317
6144,60006,8,4,3,1.212,4813,994354
6145,60001,4,2,1,2.642,2409,505566
6146,60020,8,3,3,1.361,4579,946507
6147,60008,2,1,0,0.732,1154,225531
6148,60035,5,3,2,1.12,3124,644242
6149,60037,1,1,0,2.662,706,166812
6150,60024,1,1,0,1.387,745,182465
6151,60031,5,2,2,2.844,2886,612575
6152,60030,7,5,2,1.817,4479,941647
6153,60017,9,3,2,0.417,5086,1023379
6154,60003,7,3,2,1.424,4105,842712
6155,60046,5,1,2,4.572,2676,604762
6156,60003,3,1,1,2.094,1668,348662
6157,60020,5,1,2,4.919,2682,574897
6158,60003,5,1,2,4.556,2731,583572
6159,60023,7,4,2,2.863,4344,912924
6160,60031,6,4,2,1.72,3843,798355
6161,60049,7,3,2,0.721,4065,840298
6162,60027,6,3,2,2.825,3587,773436
6163,60048,8,3,3,1.01,4564,937977
6164,60008,1,1,0,3.663,731,155586
6165,60027,2,1,0,4.46,1167,277611
6166,60022,8,2,2,1.687,4357,923739
6167,60001,2,1,0,3.213,1224,261421
6168,60044,2,1,0,2.873,1158,242330
6169,60021,2,1,0,1.761,1245,250362
6170,60010,9,6,2,1.395,5718,1166938
6171,60032,9,6,2,4.954,5730,1181157
6172,60017,9,7,2,3.584,5951,1212214
6173,60025,7,4,2,4.063,4310,909885
6174,60016,6,4,2,0.52,3764,770595
6175,60002,2,1,0,4.886,1188,272731
6176,60039,5,1,2,3.841,2675,563449
6177,60026,2,1,0,2.188,1247,253435
6178,60022,7,3,2,3.002,4151,889114
6179,60043,1,1,0,3.885,665,147725
6180,60010,3,1,1,2.844,1714,363383
6181,60030,6,2,2,3.572,3415,737622
6182,60039,8,5,3,1.212,5015,1028304
6183,60015,2,1,0,2.946,1234,259835
6184,60003,8,6,2,1.919,5207,1065587
6185,60017,8,6,2,1.768,5179,1048734
6186,60045,2,1,0,0.515,1235,250792
6187,60019,2,1,0,4.65,1243,264440
6188,60005,2,1,0,2.74,1221,287138
6189,60049,2,1,0,3.772,1232,268953
6190,60043,2,1,0,0.904,1193,238420
6191,60016,1,1,0,0.715,710,140770
6192,60045,9,7,2,2.409,5927,1218662
6193,60048,2,1,0,1.853,1187,236792
6194,60025,2,1,0,0.824,1161,243890
6195,60010,8,2,2,3.047,4366,904798
6196,60023,2,1,0,1.85,1215,262059
6197,60020,8,6,3,3.4,5242,1089302
6198,60048,5,2,2,2.374,2915,604997
6199,60041,3,1,1,2.187,1691,372598
6200,60018,3,1,1,2.91,1670,369413
6201,60015,3,1,1,4.49,1658,362355
6202,60027,8,5,3,4.08,4954,1063111
6203,60022,6,2,2,2.357,3403,736289
6204,60044,7,5,2,3.396,4468,926945
6205,60025,6,4,2,2.728,3756,792410
6206,60046,3,1,1,2.906,1683,387832
6207,60010,3,1,1,4.291,1703,368418
6208,60048,9,7,3,4.189,5887,1218472
6209,60000,8,6,2,0.872,5247,1061340
6210,60014,4,2,1,1.272,2410,503093
6211,60005,7,1,2,2.139,3728,805533
6212,60019,5,3,2,1.16,3113,640990
6213,60001,6,4,2,3.695,3801,799231
6214,60043,3,1,1,2.181,1652,346605
6215,60027,2,1,0,4.026,1208,283641
6216,60048,5,3,2,0.296,3053,622207
6217,60024,8,4,3,1.58,4848,1034030
6218,60038,7,1,2,3.615,3734,778141
6219,60001,2,1,0,4.962,1241,273566
6220,60015,3,1,1,2.441,1729,366310
6221,60031,4,1,1,1.532,2175,453815
6222,60015,7,4,2,3.598,4325,901295
6223,60048,1,1,0,3.971,667,143382
6224,60035,9,2,2,1.479,4886,998437
6225,60002,3,1,1,1.249,1653,357546
6226,60015,2,1,0,4.19,1198,258855
6227,60006,1,1,0,0.913,741,148459
6228,60019,6,2,2,4.634,3442,724160
6229,60041,7,4,2,3.08,4328,914463
6230,60044,9,3,2,0.255,5098,1037240
6231,60026,3,1,1,4.464,1732,371815
6232,60041,2,1,0,3.581,1169,265168
6233,60011,2,1,0,2.388,1247,262451
6234,60029,9,6,2,2.183,5740,1188078
6235,60009,4,2,1,1.584,2374,479461
6236,60040,3,1,1,2.892,1713,373135
6237,60012,3,1,1,4.6,1661,373209
6238,60038,4,2,1,3.406,2430,506296
6239,60027,7,1,2,1.611,3732,796366
6240,60019,7,5,2,4.863,4505,937905
6241,60015,5,3,2,2.457,3137,657990
6242,60014,5,3,2,2.002,3150,664743
